id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total
134164,Buku Anak-Anak,6,5/30/2022,Joshua Jackson,720000
134164,Majalah Fashion,5,5/30/2022,Joshua Jackson,1500000
134164,Majalah Berita,3,5/30/2022,Joshua Jackson,1170000
134164,Novel Fiksi Ilmiah,4,5/30/2022,Joshua Jackson,80000
134164,Buku Fiksi,9,5/30/2022,Joshua Jackson,1620000
134164,Novel Misteri,2,5/30/2022,Joshua Jackson,480000
134164,Novel Romansa,3,5/30/2022,Joshua Jackson,180000
134165,Buku Sejarah,5,5/30/2022,Jodi Mills,1250000
134165,Majalah Fashion,2,5/30/2022,Jodi Mills,80000
134165,Novel Fiksi Ilmiah,5,5/30/2022,Jodi Mills,3000000
134165,Novel Romansa,2,5/30/2022,Jodi Mills,80000
134165,Aksesoris Buku,9,5/30/2022,Jodi Mills,8910000
134166,Majalah Berita,3,5/30/2022,Kathleen Obrien,1080000
134166,Novel Fiksi Ilmiah,6,5/30/2022,Kathleen Obrien,4680000
134166,Buku Fiksi,3,5/30/2022,Kathleen Obrien,1080000
134166,Novel Romansa,7,5/30/2022,Kathleen Obrien,4410000
134166,Aksesoris Buku,4,5/30/2022,Kathleen Obrien,1440000
134167,Buku Fiksi,3,5/30/2022,David Wilson,60000
134167,Alat Tulis,3,5/30/2022,David Wilson,225000
134167,Novel Misteri,3,5/30/2022,David Wilson,60000
134167,Buku Biografi,4,5/30/2022,David Wilson,2080000
134168,Alat Tulis,8,5/30/2022,Margaret Mccormick,1600000
134168,Buku Sejarah,1,5/30/2022,Margaret Mccormick,20000
134168,Buku Anak-Anak,8,5/30/2022,Margaret Mccormick,7680000
134168,Novel Fiksi Ilmiah,3,5/30/2022,Margaret Mccormick,180000
134168,Buku Fiksi,9,5/30/2022,Margaret Mccormick,8100000
134168,Aksesoris Buku,5,5/30/2022,Margaret Mccormick,1500000
134169,Buku Fiksi,4,5/30/2022,Katie Martinez,800000
134169,Majalah Berita,1,5/30/2022,Katie Martinez,25000
134169,Buku Anak-Anak,9,5/30/2022,Katie Martinez,4050000
134169,Majalah Fashion,7,5/30/2022,Katie Martinez,5880000
134170,Alat Tulis,9,5/30/2022,Lee Williams,180000
134170,Buku Anak-Anak,4,5/30/2022,Lee Williams,1920000
134170,Majalah Fashion,9,5/30/2022,Lee Williams,1620000
134170,Majalah Seni,2,5/30/2022,Lee Williams,520000
134170,Majalah Berita,8,5/30/2022,Lee Williams,160000
134170,Novel Fiksi Ilmiah,3,5/30/2022,Lee Williams,1170000
134170,Novel Misteri,8,5/30/2022,Lee Williams,6400000
134170,Novel Romansa,7,5/30/2022,Lee Williams,6370000
134171,Alat Tulis,5,5/30/2022,William Williams,100000
134171,Buku Anak-Anak,9,5/30/2022,William Williams,7290000
134171,Majalah Fashion,3,5/30/2022,William Williams,1080000
134171,Majalah Berita,2,5/30/2022,William Williams,240000
134171,Novel Fiksi Ilmiah,6,5/30/2022,William Williams,120000
134171,Novel Misteri,4,5/30/2022,William Williams,1600000
134171,Novel Romansa,3,5/30/2022,William Williams,450000
134172,Alat Tulis,7,5/30/2022,William Johnson,140000
134172,Buku Sejarah,2,5/30/2022,William Johnson,440000
134172,Majalah Seni,6,5/30/2022,William Johnson,2160000
134172,Buku Biografi,2,5/30/2022,William Johnson,240000
134172,Aksesoris Buku,3,5/30/2022,William Johnson,1350000
134173,Buku Sejarah,8,5/30/2022,Gregory Cook,6400000
134173,Majalah Fashion,3,5/30/2022,Gregory Cook,1350000
134173,Novel Fiksi Ilmiah,3,5/30/2022,Gregory Cook,900000
134173,Novel Misteri,9,5/30/2022,Gregory Cook,1620000
134173,Novel Romansa,7,5/30/2022,Gregory Cook,5880000
134174,Alat Tulis,9,5/30/2022,Sandra Grant,2025000
134174,Buku Anak-Anak,8,5/30/2022,Sandra Grant,3200000
134174,Majalah Seni,3,5/30/2022,Sandra Grant,990000
134174,Buku Fiksi,7,5/30/2022,Sandra Grant,1225000
134174,Buku Biografi,4,5/30/2022,Sandra Grant,80000
134174,Novel Misteri,4,5/30/2022,Sandra Grant,320000
134174,Novel Romansa,5,5/30/2022,Sandra Grant,2750000
134174,Aksesoris Buku,8,5/30/2022,Sandra Grant,7040000
134175,Alat Tulis,4,5/30/2022,Sean Waters,2080000
134175,Buku Anak-Anak,6,5/30/2022,Sean Waters,120000
134175,Buku Fiksi,1,5/30/2022,Sean Waters,100000
134175,Novel Romansa,4,5/30/2022,Sean Waters,1920000
134175,Aksesoris Buku,6,5/30/2022,Sean Waters,720000
134176,Alat Tulis,4,5/30/2022,Jill Jones,80000
134176,Buku Anak-Anak,2,5/30/2022,Jill Jones,480000
134176,Buku Biografi,1,5/30/2022,Jill Jones,100000
134176,Novel Romansa,3,5/30/2022,Jill Jones,180000
134176,Aksesoris Buku,8,5/30/2022,Jill Jones,6400000
134177,Buku Sejarah,5,5/30/2022,Ann Guzman,2750000
134177,Majalah Fashion,5,5/30/2022,Ann Guzman,2750000
134177,Majalah Seni,8,5/30/2022,Ann Guzman,7040000
134177,Novel Misteri,1,5/30/2022,Ann Guzman,110000
134177,Buku Biografi,9,5/30/2022,Ann Guzman,10530000
134177,Novel Romansa,1,5/30/2022,Ann Guzman,20000
134177,Aksesoris Buku,6,5/30/2022,Ann Guzman,720000
134178,Alat Tulis,1,5/30/2022,Katie Webb,150000
134178,Buku Sejarah,6,5/30/2022,Katie Webb,1800000
134178,Buku Anak-Anak,1,5/30/2022,Katie Webb,130000
134178,Majalah Fashion,5,5/30/2022,Katie Webb,625000
134178,Buku Fiksi,9,5/30/2022,Katie Webb,180000
134178,Novel Misteri,7,5/30/2022,Katie Webb,140000
134178,Aksesoris Buku,2,5/30/2022,Katie Webb,80000
134179,Alat Tulis,1,5/30/2022,Jessica Casey,25000
134179,Buku Anak-Anak,7,5/30/2022,Jessica Casey,980000
134179,Majalah Seni,4,5/30/2022,Jessica Casey,1920000
134179,Majalah Berita,5,5/30/2022,Jessica Casey,500000
134179,Buku Fiksi,8,5/30/2022,Jessica Casey,7680000
134179,Novel Romansa,6,5/30/2022,Jessica Casey,4320000
134179,Aksesoris Buku,5,5/30/2022,Jessica Casey,3750000
134180,Novel Fiksi Ilmiah,9,5/30/2022,Robin Robbins,9720000
134180,Buku Anak-Anak,9,5/30/2022,Robin Robbins,2025000
134180,Aksesoris Buku,5,5/30/2022,Robin Robbins,3000000
134180,Majalah Fashion,1,5/30/2022,Robin Robbins,90000
134181,Alat Tulis,6,5/30/2022,Jennifer Jones,900000
134181,Novel Fiksi Ilmiah,2,5/30/2022,Jennifer Jones,100000
134181,Novel Misteri,5,5/30/2022,Jennifer Jones,625000
134181,Buku Biografi,9,5/30/2022,Jennifer Jones,8100000
134181,Aksesoris Buku,4,5/30/2022,Jennifer Jones,1440000
134182,Buku Sejarah,5,5/30/2022,Jessica Miller,2250000
134182,Alat Tulis,8,5/30/2022,Jessica Miller,8320000
134182,Buku Anak-Anak,3,5/30/2022,Jessica Miller,60000
134182,Majalah Berita,6,5/30/2022,Jessica Miller,120000
134182,Buku Biografi,2,5/30/2022,Jessica Miller,200000
134182,Novel Romansa,4,5/30/2022,Jessica Miller,320000
134182,Aksesoris Buku,5,5/30/2022,Jessica Miller,2250000
134183,Buku Sejarah,8,5/30/2022,Charles Parker DDS,7040000
134183,Majalah Seni,2,5/30/2022,Charles Parker DDS,400000
134183,Majalah Berita,8,5/30/2022,Charles Parker DDS,3840000
134183,Novel Misteri,8,5/30/2022,Charles Parker DDS,160000
134183,Buku Biografi,6,5/30/2022,Charles Parker DDS,4320000
134183,Novel Romansa,5,5/30/2022,Charles Parker DDS,500000
134183,Aksesoris Buku,8,5/30/2022,Charles Parker DDS,8320000
134184,Buku Sejarah,3,5/30/2022,Mary Mcdonald,225000
134184,Majalah Fashion,2,5/30/2022,Mary Mcdonald,480000
134184,Majalah Berita,9,5/30/2022,Mary Mcdonald,2025000
134184,Novel Misteri,3,5/30/2022,Mary Mcdonald,1080000
134184,Buku Biografi,4,5/30/2022,Mary Mcdonald,800000
134184,Aksesoris Buku,6,5/30/2022,Mary Mcdonald,1800000
134185,Buku Fiksi,2,5/30/2022,Jodi Curry,40000
134185,Buku Biografi,8,5/30/2022,Jodi Curry,7680000
134185,Novel Misteri,8,5/30/2022,Jodi Curry,3200000
134185,Novel Fiksi Ilmiah,8,5/30/2022,Jodi Curry,8320000
134186,Alat Tulis,6,5/30/2022,Jack Powell,3960000
134186,Buku Anak-Anak,7,5/30/2022,Jack Powell,7350000
134186,Majalah Fashion,1,5/30/2022,Jack Powell,120000
134186,Majalah Berita,3,5/30/2022,Jack Powell,1350000
134186,Buku Fiksi,6,5/30/2022,Jack Powell,720000
134186,Novel Misteri,7,5/30/2022,Jack Powell,7350000
134187,Alat Tulis,7,5/30/2022,Brandon Kramer,5390000
134187,Buku Anak-Anak,3,5/30/2022,Brandon Kramer,180000
134187,Majalah Seni,6,5/30/2022,Brandon Kramer,900000
134187,Majalah Berita,2,5/30/2022,Brandon Kramer,80000
134187,Buku Fiksi,9,5/30/2022,Brandon Kramer,9720000
134187,Novel Misteri,6,5/30/2022,Brandon Kramer,1800000
134187,Novel Romansa,6,5/30/2022,Brandon Kramer,3960000
134187,Aksesoris Buku,3,5/30/2022,Brandon Kramer,900000
134188,Alat Tulis,2,5/30/2022,Christina Krueger,360000
134188,Buku Sejarah,2,5/30/2022,Christina Krueger,440000
134188,Buku Anak-Anak,7,5/30/2022,Christina Krueger,2940000
134188,Majalah Berita,6,5/30/2022,Christina Krueger,4680000
134188,Novel Fiksi Ilmiah,3,5/30/2022,Christina Krueger,990000
134188,Novel Misteri,8,5/30/2022,Christina Krueger,1280000
134188,Buku Biografi,4,5/30/2022,Christina Krueger,320000
134188,Novel Romansa,8,5/30/2022,Christina Krueger,5760000
134189,Majalah Berita,6,5/30/2022,Brian Black,120000
134189,Alat Tulis,3,5/30/2022,Brian Black,900000
134189,Novel Misteri,2,5/30/2022,Brian Black,200000
134189,Buku Biografi,5,5/30/2022,Brian Black,500000
134190,Majalah Seni,5,5/30/2022,Joshua Moore,3750000
134190,Majalah Berita,4,5/30/2022,Joshua Moore,2400000
134190,Novel Misteri,7,5/30/2022,Joshua Moore,4900000
134190,Novel Fiksi Ilmiah,9,5/30/2022,Joshua Moore,9720000
134191,Alat Tulis,5,5/30/2022,Karen Moore,2250000
134191,Buku Sejarah,9,5/30/2022,Karen Moore,7290000
134191,Buku Anak-Anak,1,5/30/2022,Karen Moore,110000
134191,Novel Misteri,5,5/30/2022,Karen Moore,1500000
134191,Buku Biografi,8,5/30/2022,Karen Moore,7040000
134192,Alat Tulis,4,5/30/2022,Jason Hess,80000
134192,Buku Anak-Anak,1,5/30/2022,Jason Hess,25000
134192,Majalah Fashion,2,5/30/2022,Jason Hess,100000
134192,Majalah Seni,4,5/30/2022,Jason Hess,80000
134192,Novel Fiksi Ilmiah,8,5/30/2022,Jason Hess,7040000
134192,Buku Fiksi,3,5/30/2022,Jason Hess,1350000
134192,Novel Misteri,9,5/30/2022,Jason Hess,2025000
134192,Aksesoris Buku,2,5/30/2022,Jason Hess,80000
134193,Alat Tulis,3,5/30/2022,Kelly Green,900000
134193,Buku Anak-Anak,2,5/30/2022,Kelly Green,360000
134193,Buku Biografi,2,5/30/2022,Kelly Green,360000
134193,Novel Misteri,1,5/30/2022,Kelly Green,50000
134193,Novel Romansa,5,5/30/2022,Kelly Green,3000000
134193,Aksesoris Buku,2,5/30/2022,Kelly Green,100000
134194,Novel Romansa,3,5/30/2022,Lynn Horton,1080000
134194,Buku Sejarah,3,5/30/2022,Lynn Horton,1350000
134194,Buku Biografi,8,5/30/2022,Lynn Horton,160000
134194,Novel Fiksi Ilmiah,1,5/30/2022,Lynn Horton,100000
134195,Buku Sejarah,7,5/30/2022,Becky Edwards,4410000
134195,Majalah Fashion,7,5/30/2022,Becky Edwards,4410000
134195,Majalah Seni,8,5/30/2022,Becky Edwards,5760000
134195,Buku Biografi,9,5/30/2022,Becky Edwards,8910000
134195,Novel Romansa,3,5/30/2022,Becky Edwards,1170000
134196,Buku Sejarah,7,5/30/2022,Patrick Morris,7350000
134196,Alat Tulis,1,5/30/2022,Patrick Morris,20000
134196,Buku Anak-Anak,4,5/30/2022,Patrick Morris,800000
134196,Majalah Fashion,5,5/30/2022,Patrick Morris,500000
134196,Majalah Seni,9,5/30/2022,Patrick Morris,9720000
134196,Novel Fiksi Ilmiah,3,5/30/2022,Patrick Morris,990000
134196,Aksesoris Buku,3,5/30/2022,Patrick Morris,540000
134197,Buku Anak-Anak,3,5/30/2022,Angela Garrison,1080000
134197,Majalah Seni,5,5/30/2022,Angela Garrison,2500000
134197,Majalah Berita,6,5/30/2022,Angela Garrison,720000
134197,Buku Fiksi,3,5/30/2022,Angela Garrison,180000
134197,Novel Misteri,4,5/30/2022,Angela Garrison,320000
134197,Buku Biografi,8,5/30/2022,Angela Garrison,3840000
134197,Novel Romansa,7,5/30/2022,Angela Garrison,980000
134197,Aksesoris Buku,6,5/30/2022,Angela Garrison,900000
134198,Alat Tulis,4,5/30/2022,Raven Collins,80000
134198,Buku Anak-Anak,8,5/30/2022,Raven Collins,1600000
134198,Majalah Fashion,7,5/30/2022,Raven Collins,980000
134198,Majalah Seni,7,5/30/2022,Raven Collins,5390000
134198,Majalah Berita,9,5/30/2022,Raven Collins,8910000
134198,Buku Fiksi,2,5/30/2022,Raven Collins,520000
134198,Buku Biografi,2,5/30/2022,Raven Collins,40000
134198,Aksesoris Buku,6,5/30/2022,Raven Collins,2160000
134199,Alat Tulis,9,5/30/2022,Matthew Bryant,1620000
134199,Buku Anak-Anak,8,5/30/2022,Matthew Bryant,160000
134199,Majalah Fashion,1,5/30/2022,Matthew Bryant,110000
134199,Novel Misteri,9,5/30/2022,Matthew Bryant,7290000
134199,Novel Romansa,4,5/30/2022,Matthew Bryant,320000
134199,Aksesoris Buku,6,5/30/2022,Matthew Bryant,4680000
134200,Buku Anak-Anak,6,5/30/2022,Jennifer Martinez,120000
134200,Majalah Fashion,1,5/30/2022,Jennifer Martinez,100000
134200,Majalah Seni,6,5/30/2022,Jennifer Martinez,4680000
134200,Buku Biografi,3,5/30/2022,Jennifer Martinez,810000
134200,Novel Romansa,3,5/30/2022,Jennifer Martinez,180000
134200,Aksesoris Buku,4,5/30/2022,Jennifer Martinez,80000
134201,Buku Sejarah,1,5/30/2022,Brett Hunt,100000
134201,Majalah Seni,5,5/30/2022,Brett Hunt,1500000
134201,Novel Fiksi Ilmiah,2,5/30/2022,Brett Hunt,200000
134201,Buku Fiksi,1,5/30/2022,Brett Hunt,150000
134201,Novel Misteri,5,5/30/2022,Brett Hunt,100000
134201,Buku Biografi,1,5/30/2022,Brett Hunt,100000
134202,Alat Tulis,4,5/30/2022,Justin Williams,1760000
134202,Buku Sejarah,3,5/30/2022,Justin Williams,1170000
134202,Buku Anak-Anak,8,5/30/2022,Justin Williams,6400000
134202,Buku Fiksi,9,5/30/2022,Justin Williams,1620000
134202,Novel Misteri,9,5/30/2022,Justin Williams,1620000
134202,Buku Biografi,5,5/30/2022,Justin Williams,100000
134202,Aksesoris Buku,9,5/30/2022,Justin Williams,7290000
134203,Novel Misteri,8,5/30/2022,John Hicks,6400000
134203,Buku Biografi,7,5/30/2022,John Hicks,2940000
134203,Aksesoris Buku,6,5/30/2022,John Hicks,4320000
134203,Novel Fiksi Ilmiah,1,5/30/2022,John Hicks,20000
134204,Alat Tulis,7,5/30/2022,Peter Lopez,7350000
134204,Majalah Fashion,4,5/30/2022,Peter Lopez,400000
134204,Majalah Berita,2,5/30/2022,Peter Lopez,360000
134204,Novel Fiksi Ilmiah,1,5/30/2022,Peter Lopez,20000
134204,Buku Biografi,1,5/30/2022,Peter Lopez,20000
134204,Novel Misteri,1,5/30/2022,Peter Lopez,150000
134204,Aksesoris Buku,5,5/30/2022,Peter Lopez,2250000
134205,Alat Tulis,3,5/30/2022,Antonio Owens,180000
134205,Majalah Fashion,7,5/30/2022,Antonio Owens,980000
134205,Novel Fiksi Ilmiah,9,5/30/2022,Antonio Owens,9720000
134205,Buku Fiksi,3,5/30/2022,Antonio Owens,1350000
134205,Buku Biografi,3,5/30/2022,Antonio Owens,900000
134205,Novel Romansa,2,5/30/2022,Antonio Owens,360000
134205,Aksesoris Buku,3,5/30/2022,Antonio Owens,180000
134206,Buku Sejarah,3,8/26/2022,Stephanie Lindsey,990000
134206,Alat Tulis,4,10/4/2022,Stephanie Lindsey,320000
134206,Majalah Fashion,8,11/16/2022,Stephanie Lindsey,3840000
134206,Majalah Seni,1,2/4/2023,Stephanie Lindsey,25000
134206,Novel Fiksi Ilmiah,2,5/14/2023,Stephanie Lindsey,440000
134206,Novel Misteri,1,8/4/2023,Stephanie Lindsey,50000
134206,Aksesoris Buku,5,8/4/2023,Stephanie Lindsey,500000
134207,Alat Tulis,8,8/4/2023,John Torres,7680000
134207,Buku Anak-Anak,9,8/4/2023,John Torres,1620000
134207,Majalah Berita,1,8/4/2023,John Torres,90000
134207,Buku Fiksi,6,8/4/2023,John Torres,3960000
134207,Buku Biografi,4,8/4/2023,John Torres,1440000
134207,Aksesoris Buku,3,8/4/2023,John Torres,1080000
134208,Buku Fiksi,9,8/4/2023,Taylor Brooks,2025000
134208,Alat Tulis,7,8/4/2023,Taylor Brooks,2450000
134208,Novel Misteri,9,8/4/2023,Taylor Brooks,8910000
134208,Buku Anak-Anak,4,8/4/2023,Taylor Brooks,320000
134209,Buku Sejarah,8,8/4/2023,Emily Ruiz,7680000
134209,Buku Fiksi,5,8/4/2023,Emily Ruiz,2250000
134209,Novel Misteri,9,8/4/2023,Emily Ruiz,1620000
134209,Novel Romansa,9,8/4/2023,Emily Ruiz,180000
134209,Aksesoris Buku,1,8/4/2023,Emily Ruiz,110000
134210,Buku Sejarah,1,8/4/2023,Lucas Banks,20000
134210,Alat Tulis,2,8/4/2023,Lucas Banks,440000
134210,Majalah Fashion,9,8/4/2023,Lucas Banks,12150000
134210,Majalah Berita,6,8/4/2023,Lucas Banks,2160000
134210,Novel Fiksi Ilmiah,7,8/4/2023,Lucas Banks,980000
134210,Buku Fiksi,5,8/4/2023,Lucas Banks,2500000
134210,Novel Misteri,9,8/4/2023,Lucas Banks,1620000
134210,Aksesoris Buku,5,8/4/2023,Lucas Banks,2750000
134211,Novel Romansa,4,8/4/2023,Jennifer Clark,960000
134211,Alat Tulis,1,8/4/2023,Jennifer Clark,20000
134211,Majalah Berita,2,8/4/2023,Jennifer Clark,80000
134211,Buku Sejarah,3,8/4/2023,Jennifer Clark,225000
134212,Majalah Seni,3,8/4/2023,Danielle Brandt,180000
134212,Majalah Berita,4,8/4/2023,Danielle Brandt,320000
134212,Novel Misteri,5,8/4/2023,Danielle Brandt,100000
134212,Buku Biografi,6,8/4/2023,Danielle Brandt,120000
134212,Novel Romansa,5,8/4/2023,Danielle Brandt,2250000
134213,Alat Tulis,9,8/4/2023,Kimberly Webb,8100000
134213,Buku Sejarah,1,10/19/2023,Kimberly Webb,20000
134213,Buku Anak-Anak,9,11/20/2023,Kimberly Webb,10530000
134213,Buku Fiksi,3,1/18/2024,Kimberly Webb,810000
134213,Novel Misteri,8,4/15/2024,Kimberly Webb,5760000
134214,Buku Sejarah,6,4/15/2024,Robert Mitchell,5400000
134214,Alat Tulis,2,4/30/2024,Robert Mitchell,440000
134214,Buku Anak-Anak,5,4/30/2024,Robert Mitchell,500000
134214,Novel Fiksi Ilmiah,2,4/30/2024,Robert Mitchell,80000
134214,Buku Fiksi,5,4/30/2024,Robert Mitchell,2750000
134214,Novel Romansa,5,4/30/2024,Robert Mitchell,500000
134214,Aksesoris Buku,1,4/30/2024,Robert Mitchell,20000
134215,Novel Fiksi Ilmiah,8,4/30/2024,Kevin Arnold,1600000
134215,Buku Sejarah,3,4/30/2024,Kevin Arnold,1350000
134215,Aksesoris Buku,1,4/30/2024,Kevin Arnold,20000
134215,Majalah Fashion,6,4/30/2024,Kevin Arnold,3960000
134216,Alat Tulis,8,4/30/2024,James Johnson,3200000
134216,Majalah Fashion,7,4/30/2024,James Johnson,980000
134216,Majalah Seni,5,4/30/2024,James Johnson,2750000
134216,Novel Fiksi Ilmiah,9,4/30/2024,James Johnson,4860000
134216,Novel Misteri,9,4/30/2024,James Johnson,180000
134217,Alat Tulis,3,4/30/2024,Daniel Andersen,180000
134217,Majalah Fashion,1,4/30/2024,Daniel Andersen,60000
134217,Majalah Seni,2,4/30/2024,Daniel Andersen,480000
134217,Majalah Berita,7,4/30/2024,Daniel Andersen,1225000
134217,Novel Fiksi Ilmiah,5,4/30/2024,Daniel Andersen,100000
134217,Novel Misteri,2,4/30/2024,Daniel Andersen,400000
134217,Novel Romansa,7,4/30/2024,Daniel Andersen,2450000
134218,Alat Tulis,1,4/30/2024,Jordan Dougherty,150000
134218,Buku Sejarah,6,4/30/2024,Jordan Dougherty,1800000
134218,Buku Anak-Anak,9,4/30/2024,Jordan Dougherty,4050000
134218,Buku Fiksi,9,4/30/2024,Jordan Dougherty,12150000
134218,Novel Misteri,9,4/30/2024,Jordan Dougherty,8910000
134218,Buku Biografi,5,4/30/2024,Jordan Dougherty,3250000
134218,Aksesoris Buku,3,4/30/2024,Jordan Dougherty,225000
134219,Alat Tulis,6,4/30/2024,Cynthia Townsend,5400000
134219,Buku Anak-Anak,9,4/30/2024,Cynthia Townsend,8100000
134219,Majalah Seni,9,4/30/2024,Cynthia Townsend,180000
134219,Novel Fiksi Ilmiah,9,4/30/2024,Cynthia Townsend,9720000
134219,Novel Misteri,5,4/30/2024,Cynthia Townsend,625000
134220,Alat Tulis,3,4/30/2024,Megan Kramer,990000
134220,Majalah Berita,2,4/30/2024,Megan Kramer,240000
134220,Buku Biografi,7,4/30/2024,Megan Kramer,4410000
134220,Buku Sejarah,1,4/30/2024,Megan Kramer,130000
134221,Buku Sejarah,9,4/30/2024,Tracy Taylor,10530000
134221,Majalah Fashion,5,4/30/2024,Tracy Taylor,3750000
134221,Majalah Seni,4,4/30/2024,Tracy Taylor,1920000
134221,Novel Fiksi Ilmiah,1,4/30/2024,Tracy Taylor,20000
134221,Buku Fiksi,5,4/30/2024,Tracy Taylor,3000000
134222,Alat Tulis,3,4/30/2024,Stephen Harris,450000
134222,Buku Sejarah,5,4/30/2024,Stephen Harris,625000
134222,Majalah Fashion,3,4/30/2024,Stephen Harris,900000
134222,Novel Fiksi Ilmiah,8,4/30/2024,Stephen Harris,1280000
134222,Buku Biografi,1,4/30/2024,Stephen Harris,130000
134222,Novel Romansa,3,4/30/2024,Stephen Harris,900000
134223,Alat Tulis,2,4/30/2024,Mary Clarke,40000
134223,Buku Anak-Anak,6,4/30/2024,Mary Clarke,3960000
134223,Novel Fiksi Ilmiah,1,4/30/2024,Mary Clarke,110000
134223,Buku Fiksi,1,4/30/2024,Mary Clarke,20000
134223,Aksesoris Buku,4,4/30/2024,Mary Clarke,800000
134224,Alat Tulis,5,4/30/2024,Laura Perez,100000
134224,Majalah Fashion,4,4/30/2024,Laura Perez,320000
134224,Majalah Seni,2,4/30/2024,Laura Perez,80000
134224,Buku Biografi,9,4/30/2024,Laura Perez,12150000
134224,Aksesoris Buku,3,4/30/2024,Laura Perez,225000
134225,Alat Tulis,4,4/30/2024,Daniel Stewart,1600000
134225,Buku Sejarah,8,4/30/2024,Daniel Stewart,7040000
134225,Majalah Fashion,2,4/30/2024,Daniel Stewart,240000
134225,Majalah Berita,2,4/30/2024,Daniel Stewart,100000
134225,Buku Fiksi,9,4/30/2024,Daniel Stewart,12150000
134225,Buku Biografi,4,4/30/2024,Daniel Stewart,1920000
134225,Novel Misteri,6,4/30/2024,Daniel Stewart,1800000
134225,Novel Romansa,6,4/30/2024,Daniel Stewart,720000
134226,Novel Romansa,5,4/30/2024,Kyle Thomas,625000
134226,Majalah Berita,3,4/30/2024,Kyle Thomas,180000
134226,Novel Misteri,5,4/30/2024,Kyle Thomas,100000
134226,Novel Fiksi Ilmiah,4,4/30/2024,Kyle Thomas,320000
134227,Alat Tulis,2,4/30/2024,Kyle Mejia,240000
134227,Novel Misteri,2,4/30/2024,Kyle Mejia,480000
134227,Aksesoris Buku,2,4/30/2024,Kyle Mejia,360000
134227,Novel Fiksi Ilmiah,3,4/30/2024,Kyle Mejia,450000
134228,Alat Tulis,2,4/30/2024,James Gaines,80000
134228,Buku Anak-Anak,4,4/30/2024,James Gaines,80000
134228,Majalah Seni,8,4/30/2024,James Gaines,3200000
134228,Majalah Berita,3,4/30/2024,James Gaines,540000
134228,Buku Biografi,5,4/30/2024,James Gaines,2750000
134228,Novel Misteri,8,4/30/2024,James Gaines,9600000
134229,Buku Sejarah,1,4/30/2024,Patricia Knapp,130000
134229,Alat Tulis,3,4/30/2024,Patricia Knapp,450000
134229,Buku Anak-Anak,8,4/30/2024,Patricia Knapp,3200000
134229,Majalah Fashion,5,4/30/2024,Patricia Knapp,2250000
134229,Majalah Seni,7,4/30/2024,Patricia Knapp,140000
134229,Majalah Berita,3,4/30/2024,Patricia Knapp,540000
134229,Novel Misteri,4,4/30/2024,Patricia Knapp,400000
134229,Novel Romansa,6,4/30/2024,Patricia Knapp,720000
134230,Buku Sejarah,8,4/30/2024,Jordan Carr,1280000
134230,Majalah Berita,7,4/30/2024,Jordan Carr,1225000
134230,Novel Misteri,1,4/30/2024,Jordan Carr,120000
134230,Novel Romansa,3,4/30/2024,Jordan Carr,1170000
134230,Aksesoris Buku,2,4/30/2024,Jordan Carr,80000
134231,Alat Tulis,2,4/30/2024,Doris Guerra,480000
134231,Majalah Seni,5,4/30/2024,Doris Guerra,625000
134231,Novel Fiksi Ilmiah,3,4/30/2024,Doris Guerra,990000
134231,Buku Fiksi,7,4/30/2024,Doris Guerra,2940000
134231,Novel Misteri,2,4/30/2024,Doris Guerra,600000
134232,Alat Tulis,6,4/30/2024,Robert James,1800000
134232,Buku Anak-Anak,1,4/30/2024,Robert James,100000
134232,Majalah Fashion,3,4/30/2024,Robert James,540000
134232,Majalah Seni,5,4/30/2024,Robert James,625000
134232,Novel Fiksi Ilmiah,5,4/30/2024,Robert James,3250000
134232,Novel Romansa,1,4/30/2024,Robert James,25000
134232,Aksesoris Buku,8,4/30/2024,Robert James,7680000
134233,Majalah Berita,6,4/30/2024,Rebecca Chavez,4680000
134233,Alat Tulis,8,4/30/2024,Rebecca Chavez,1280000
134233,Aksesoris Buku,4,4/30/2024,Rebecca Chavez,400000
134233,Novel Romansa,2,4/30/2024,Rebecca Chavez,100000
134234,Alat Tulis,6,4/30/2024,Patrick Padilla,720000
134234,Buku Sejarah,5,4/30/2024,Patrick Padilla,500000
134234,Buku Anak-Anak,3,4/30/2024,Patrick Padilla,990000
134234,Novel Romansa,2,4/30/2024,Patrick Padilla,480000
134234,Aksesoris Buku,6,4/30/2024,Patrick Padilla,4320000
134235,Majalah Seni,8,4/30/2024,Paul Swanson,160000
134235,Majalah Berita,5,4/30/2024,Paul Swanson,2750000
134235,Novel Fiksi Ilmiah,6,4/30/2024,Paul Swanson,5400000
134235,Novel Misteri,1,4/30/2024,Paul Swanson,50000
134235,Buku Biografi,1,4/30/2024,Paul Swanson,150000
134236,Buku Sejarah,4,4/30/2024,Kathryn Munoz,2400000
134236,Buku Anak-Anak,1,4/30/2024,Kathryn Munoz,90000
134236,Majalah Fashion,6,4/30/2024,Kathryn Munoz,720000
134236,Majalah Seni,6,4/30/2024,Kathryn Munoz,900000
134236,Majalah Berita,7,4/30/2024,Kathryn Munoz,2940000
134236,Novel Misteri,3,4/30/2024,Kathryn Munoz,900000
134237,Buku Sejarah,4,4/30/2024,Jennifer Harper,1920000
134237,Alat Tulis,8,4/30/2024,Jennifer Harper,1280000
